"species","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"Bradypus Linnaeus",-76.17205,-0.033836,25.1599788665771,9.34920883178711,86.199592590332,54.2089462280273,30.71875,19.8727493286133,10.8460006713867,24.7823753356934,25.6330413818359,25.7558746337891,24.4506664276123,3513,373,201,21.4097499847412,1098,632,725,897
"Bradypus Linnaeus",-46.625754,-23.6414,18.8772392272949,9.53560447692871,58.3574256896973,238.57453918457,26.5922508239746,10.2522497177124,16.3400001525879,21.6860008239746,15.9706249237061,21.7498340606689,15.9706249237061,1505,246,42,58.5632629394531,676,141,651,141
"Bradypus Linnaeus",-46.625761,-23.641444,18.8772392272949,9.53560447692871,58.3574256896973,238.57453918457,26.5922508239746,10.2522497177124,16.3400001525879,21.6860008239746,15.9706249237061,21.7498340606689,15.9706249237061,1505,246,42,58.5632629394531,676,141,651,141
"Bradypus Linnaeus",-66.938935,10.406792,20.1286869049072,9.73066711425781,77.3902816772461,82.2966613769531,25.6814994812012,13.1079998016357,12.5734996795654,20.5200004577637,19.0573749542236,20.796459197998,18.9382076263428,1025,146,19,52.7052230834961,408,77,288,125
"Bradypus Linnaeus",-84.652954,10.468754,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-67.113665,10.475387,18.0424995422363,9.90908336639404,77.5889892578125,82.8864669799805,23.6462497711182,10.875,12.7712497711182,18.4942493438721,16.9406661987305,18.7032089233398,16.84987449646,1046,148,23,54.4290962219238,413,77,377,103
"Bradypus Linnaeus",-52.247773,4.710535,25.8251686096191,7.69305610656738,74.6441040039062,39.8227272033691,31.6510105133057,21.3446960449219,10.3063144683838,25.7342166900635,26.3277359008789,26.3633842468262,25.4035358428955,3021,473,63,51.7825202941895,1222,262,274,887
"Bradypus Linnaeus",-79.443666,-0.05159,24.3090515136719,8.05739593505859,79.6165771484375,65.8762893676758,29.6612491607666,19.5410003662109,10.1202487945557,25.0911674499512,23.7060832977295,25.1103324890137,23.648624420166,2681,522,34,89.4308013916016,1482,128,1210,139
"Bradypus Linnaeus",-82.819563,9.630818,25.6547660827637,8.22520351409912,78.039192199707,73.8321990966797,31.1051483154297,20.5653114318848,10.5398368835449,24.8851852416992,26.2124671936035,26.6267395019531,24.76806640625,2977,316,144,23.7640247344971,896,505,603,819
"Bradypus Linnaeus",-82.836956,9.73532,25.9273719787598,8.25971794128418,78.7308959960938,70.5952072143555,31.3790760040283,20.8880004882812,10.4910755157471,26.1288719177246,26.4993839263916,26.8792819976807,25.0963592529297,3119,343,146,25.1245822906494,960,516,627,874
"Bradypus Linnaeus",-84.207638,9.463757,26.5736503601074,10.4214782714844,77.9689254760742,82.7368621826172,33.6464767456055,20.2802810668945,13.3661956787109,26.199764251709,26.690845489502,27.7384967803955,25.6699523925781,2697,428,23,66.5535888671875,1146,91,520,701
"Bradypus Linnaeus",-84.136992,9.39231,25.9888286590576,10.5179567337036,78.9335556030273,78.3810043334961,33.0526313781738,19.7275543212891,13.3250770568848,25.6376667022705,26.0813732147217,27.1011867523193,25.1406097412109,3065,483,30,63.5455589294434,1304,138,565,907
"Bradypus Linnaeus",-84.647722,10.47298,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-84.650688,10.470257,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-83.593899,8.481578,25.3653335571289,10.0924444198608,77.0729370117188,75.0775146484375,32.2106666564941,19.1159992218018,13.0946674346924,24.9542217254639,25.5028877258301,26.4582214355469,24.5631103515625,3215,585,42,61.2455253601074,1346,186,632,1079
"Bradypus Linnaeus",-66.777817,10.423843,21.9112701416016,9.448166847229,75.9896011352539,86.2739639282227,27.5729999542236,15.1394996643066,12.433500289917,22.3021240234375,20.8450832366943,22.675874710083,20.6561660766602,1107,154,19,51.897533416748,445,90,294,153
"Bradypus Linnaeus",-84.004583,10.434195,25.4486351013184,8.55435371398926,76.8550643920898,77.5388259887695,31.3567504882812,20.2262496948242,11.130500793457,25.6175422668457,26.1236667633057,26.5297088623047,24.5911674499512,3621,457,115,37.5823593139648,1227,414,566,991
"Bradypus Linnaeus",-83.810974,9.224141,23.339599609375,11.3131246566772,80.3451614379883,63.9990539550781,30.6858310699463,16.6051769256592,14.0806541442871,23.0692100524902,23.3903274536133,24.244686126709,22.6444149017334,2978,490,36,58.8369293212891,1223,159,564,547
"Bradypus Linnaeus",-83.863725,9.293297,25.635082244873,10.6697177886963,79.1029510498047,75.3539428710938,32.7491073608398,19.2607135772705,13.4883937835693,25.2645835876465,25.7772331237793,26.72678565979,24.8275299072266,2919,450,34,61.856803894043,1219,139,536,883
"Bradypus Linnaeus",-67.224146,-14.297487,25.7436866760254,10.7747077941895,65.4152450561523,156.06282043457,33.0444984436035,16.5732498168945,16.471248626709,26.8959999084473,24.2641258239746,27.0976238250732,23.5268325805664,1874,296,62,55.4644012451172,811,195,549,205
"Bradypus Linnaeus",-46.627016,-23.639265,18.8772392272949,9.53560447692871,58.3574256896973,238.57453918457,26.5922508239746,10.2522497177124,16.3400001525879,21.6860008239746,15.9706249237061,21.7498340606689,15.9706249237061,1505,246,42,58.5632629394531,676,141,651,141
"Bradypus Linnaeus",-82.776248,9.648151,25.6547660827637,8.22520351409912,78.039192199707,73.8321990966797,31.1051483154297,20.5653114318848,10.5398368835449,24.8851852416992,26.2124671936035,26.6267395019531,24.76806640625,2977,316,144,23.7640247344971,896,505,603,819
"Bradypus Linnaeus",-84.654228,10.470228,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-34.947733,-8.015919,25.1959629058838,7.61899423599243,73.7363052368164,101.830596923828,30.2182750701904,19.8855171203613,10.3327579498291,24.2982177734375,25.6499996185303,26.2740230560303,23.8250579833984,1500,227,27,61.8418312072754,649,102,337,571
"Bradypus Linnaeus",-82.710188,9.636305,25.6547660827637,8.22520351409912,78.039192199707,73.8321990966797,31.1051483154297,20.5653114318848,10.5398368835449,24.8851852416992,26.2124671936035,26.6267395019531,24.76806640625,2977,316,144,23.7640247344971,896,505,603,819
"Bradypus Linnaeus",-82.70395,9.637958,25.6547660827637,8.22520351409912,78.039192199707,73.8321990966797,31.1051483154297,20.5653114318848,10.5398368835449,24.8851852416992,26.2124671936035,26.6267395019531,24.76806640625,2977,316,144,23.7640247344971,896,505,603,819
"Bradypus Linnaeus",-79.649168,9.077609,26.3500633239746,6.527916431427,74.9344711303711,70.4511489868164,30.9064998626709,22.1949996948242,8.71150016784668,25.6896667480469,26.5694160461426,27.3395004272461,25.6042919158936,2403,369,20,62.9915351867676,1000,86,376,880
"Bradypus Linnaeus",-83.914049,10.174161,24.880916595459,8.78170776367188,77.6867370605469,78.0606384277344,30.8449993133545,19.5410003662109,11.3039989471436,25.0543746948242,25.5588321685791,25.9667491912842,24.0168743133545,3721,442,135,34.0370826721191,1196,463,619,1053
"Bradypus Linnaeus",-84.785432,10.887352,26.2483329772949,8.27412509918213,74.2923583984375,73.893310546875,32.2122497558594,21.0750007629395,11.1372489929199,26.4207077026367,26.7822074890137,27.2451248168945,25.3527088165283,2812,380,51,52.0380401611328,1083,194,305,692
"Bradypus Linnaeus",-73.823594,7.238711,27.8757610321045,11.7043542861938,89.4332504272461,32.0484275817871,34.5960006713867,21.5087490081787,13.087251663208,27.4459991455078,27.9809169769287,28.25954246521,27.4459991455078,2715,396,47,48.5218467712402,985,241,520,985
"Bradypus Linnaeus",-74.79663,7.924802,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.800012,7.92088,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.788789,7.92495,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.789602,7.926904,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.791166,7.928832,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.789596,7.9269,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.797471,7.92725,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.791845,7.929809,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.795947,7.923322,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.797513,7.928058,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.798313,7.925785,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.787765,7.924585,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.796621,7.926015,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.787183,7.921281,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.789757,7.925337,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.791667,7.925918,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.79167,7.925907,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.787874,7.925618,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.798285,7.92609,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.788961,7.924608,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.78871,7.926217,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.788875,7.921716,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.789205,7.924516,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.796841,7.928166,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.798325,7.926098,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.787181,7.921226,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-74.78986,7.925327,27.8742294311523,9.96350002288818,87.8344421386719,37.2810134887695,33.9272499084473,22.5837497711182,11.3435001373291,27.5911254882812,28.2067070007324,28.3829174041748,27.4460411071777,3559,477,62,55.0064735412598,1373,207,411,965
"Bradypus Linnaeus",-83.718162,8.596006,25.8492565155029,10.2608137130737,77.7825393676758,76.5430221557617,32.7595252990723,19.5678577423096,13.1916675567627,25.4488105773926,25.9825401306152,26.9625015258789,25.0363101959229,3285,596,39,62.9031143188477,1416,177,623,1098
"Bradypus Linnaeus",-35.165012,-7.923776,24.4130630493164,8.46816635131836,73.0297698974609,113.679054260254,30.2549991607666,18.6595001220703,11.5954990386963,23.4184989929199,24.9115829467773,25.6140823364258,22.8821659088135,1387,232,25,64.6707153320312,639,92,292,558
"Bradypus Linnaeus",-84.643888,10.477626,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-84.653831,10.469872,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-84.650208,10.470072,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-84.652691,10.47188,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-48.431296,-1.425232,26.5160827636719,7.66070795059204,83.6938781738281,42.1995849609375,31.2309989929199,22.077751159668,9.15324783325195,26.0357913970947,27.0436668395996,27.0756244659424,26.0357913970947,2743,442,85,61.3259468078613,1252,275,370,1252
"Bradypus Linnaeus",-79.666221,0.371919,24.4691562652588,7.72664546966553,80.7740707397461,53.4390640258789,29.3892498016357,19.8234996795654,9.56575012207031,24.8429584503174,23.9420833587646,25.1687927246094,23.9072074890137,1944,344,46,71.4085159301758,934,153,826,155
"Bradypus Linnaeus",-84.653595,10.471662,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-79.205535,9.292683,24.8066864013672,6.32937479019165,76.4879150390625,65.644660949707,29.152250289917,20.8772506713867,8.27499961853027,24.2150421142578,24.9171257019043,25.7331657409668,24.1069583892822,2625,363,26,59.2624588012695,1033,123,471,889
"Bradypus Linnaeus",-84.653612,10.471687,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-79.2055,9.29944,24.8066864013672,6.32937479019165,76.4879150390625,65.644660949707,29.152250289917,20.8772506713867,8.27499961853027,24.2150421142578,24.9171257019043,25.7331657409668,24.1069583892822,2625,363,26,59.2624588012695,1033,123,471,889
"Bradypus Linnaeus",-84.714077,10.460344,21.4144687652588,8.86031246185303,77.1720123291016,70.6510772705078,27.4899997711182,16.0087490081787,11.4812507629395,21.2520008087158,21.8987922668457,22.3483753204346,20.5897083282471,3424,402,85,40.3919830322266,1170,335,444,923
"Bradypus Linnaeus",-79.205588,9.292801,24.8066864013672,6.32937479019165,76.4879150390625,65.644660949707,29.152250289917,20.8772506713867,8.27499961853027,24.2150421142578,24.9171257019043,25.7331657409668,24.1069583892822,2625,363,26,59.2624588012695,1033,123,471,889
"Bradypus Linnaeus",-66.85376,10.453017,20.1286869049072,9.73066711425781,77.3902816772461,82.2966613769531,25.6814994812012,13.1079998016357,12.5734996795654,20.5200004577637,19.0573749542236,20.796459197998,18.9382076263428,1025,146,19,52.7052230834961,408,77,288,125
"Bradypus Linnaeus",-79.665326,0.373042,24.4691562652588,7.72664546966553,80.7740707397461,53.4390640258789,29.3892498016357,19.8234996795654,9.56575012207031,24.8429584503174,23.9420833587646,25.1687927246094,23.9072074890137,1944,344,46,71.4085159301758,934,153,826,155
"Bradypus Linnaeus",-79.725829,9.132678,26.3659782409668,6.17591619491577,74.4557266235352,68.5847320556641,30.6432495117188,22.3484992980957,8.29475021362305,25.7522506713867,26.5331249237061,27.3329582214355,25.6480827331543,2442,350,19,61.1989784240723,969,90,411,843
"Bradypus Linnaeus",-79.576567,9.004017,26.3500633239746,6.527916431427,74.9344711303711,70.4511489868164,30.9064998626709,22.1949996948242,8.71150016784668,25.6896667480469,26.5694160461426,27.3395004272461,25.6042919158936,2403,369,20,62.9915351867676,1000,86,376,880
"Bradypus Linnaeus",-83.913628,10.1735,24.880916595459,8.78170776367188,77.6867370605469,78.0606384277344,30.8449993133545,19.5410003662109,11.3039989471436,25.0543746948242,25.5588321685791,25.9667491912842,24.0168743133545,3721,442,135,34.0370826721191,1196,463,619,1053
"Bradypus Linnaeus",-84.651353,10.47022,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-35.760523,-9.612787,24.5755996704102,7.09302282333374,69.298469543457,119.82689666748,29.7728004455566,19.53733253479,10.2354679107666,23.5313777923584,25.5676879882812,25.8130664825439,22.9595108032227,1982,318,44,64.9614562988281,936,162,317,790
"Bradypus Linnaeus",-60.185587,-3.279847,26.7325000762939,7.82066679000854,82.5030136108398,46.3573188781738,31.9349994659424,22.4557495117188,9.47924995422363,26.3187503814697,26.9884586334229,27.3762073516846,26.2662925720215,2212,299,53,50.4842300415039,875,214,366,865
"Bradypus Linnaeus",-82.696133,9.623237,25.6547660827637,8.22520351409912,78.039192199707,73.8321990966797,31.1051483154297,20.5653114318848,10.5398368835449,24.8851852416992,26.2124671936035,26.6267395019531,24.76806640625,2977,316,144,23.7640247344971,896,505,603,819
"Bradypus Linnaeus",-84.52662,10.406125,25.0493125915527,9.20162582397461,77.3099670410156,74.609260559082,31.4897499084473,19.5874996185303,11.902250289917,25.0088329315186,25.7425422668457,26.1044158935547,24.2365837097168,3458,435,93,43.7122001647949,1225,323,442,871
"Bradypus Linnaeus",-76.138599,-0.626981,25.2447395324707,9.38868713378906,84.7890167236328,55.523323059082,30.8729991912842,19.7999992370605,11.0729999542236,24.8822498321533,25.7593746185303,25.8413753509521,24.4730834960938,3178,345,184,20.952449798584,995,565,632,877
"Bradypus Linnaeus",-55.390009,4.338627,26.4187507629395,8.95625019073486,78.8819046020508,66.9919281005859,32.9297485351562,21.5757503509521,11.3539981842041,26.1672916412354,27.3747081756592,27.3747081756592,25.7181243896484,2289,344,69,45.8716011047363,917,245,245,547
"Bradypus Linnaeus",-69.046784,-12.611063,25.3585319519043,10.4504375457764,72.0670166015625,102.20287322998,31.9762496948242,17.4752502441406,14.5009994506836,26.0306663513184,23.9335422515869,26.2432079315186,23.8686676025391,2091,316,54,58.445728302002,905,173,672,211
"Bradypus Linnaeus",-79.681125,9.099006,26.3659782409668,6.17591619491577,74.4557266235352,68.5847320556641,30.6432495117188,22.3484992980957,8.29475021362305,25.7522506713867,26.5331249237061,27.3329582214355,25.6480827331543,2442,350,19,61.1989784240723,969,90,411,843
"Bradypus Linnaeus",-38.102485,-12.544951,24.7264862060547,6.84049701690674,67.0579223632812,128.536178588867,29.7614040374756,19.560525894165,10.2008781433105,24.5762176513672,25.6711502075195,26.0873794555664,23.0259742736816,1730,297,69,50.2074699401855,759,260,306,381
"Bradypus Linnaeus",-79.577208,9.003994,26.3500633239746,6.527916431427,74.9344711303711,70.4511489868164,30.9064998626709,22.1949996948242,8.71150016784668,25.6896667480469,26.5694160461426,27.3395004272461,25.6042919158936,2403,369,20,62.9915351867676,1000,86,376,880
"Bradypus Linnaeus",-82.295465,9.406734,25.9201641082764,6.88230466842651,81.0389022827148,52.4079551696777,29.9987659454346,21.5061721801758,8.49259376525879,26.3672828674316,25.3915634155273,26.4648151397705,25.150411605835,2779,328,118,29.7041263580322,867,414,733,586
"Bradypus Linnaeus",-80.117358,8.626966,24.542760848999,7.6961874961853,80.5461807250977,57.81298828125,29.65625,20.1012496948242,9.55500030517578,24.0375823974609,24.7608757019043,25.402416229248,24.0095844268799,2395,367,22,65.0501937866211,1012,80,430,803
"Bradypus Linnaeus",-83.590278,8.466389,25.3653335571289,10.0924444198608,77.0729370117188,75.0775146484375,32.2106666564941,19.1159992218018,13.0946674346924,24.9542217254639,25.5028877258301,26.4582214355469,24.5631103515625,3215,585,42,61.2455253601074,1346,186,632,1079
"Bradypus Linnaeus",-84.143049,9.383387,25.9888286590576,10.5179567337036,78.9335556030273,78.3810043334961,33.0526313781738,19.7275543212891,13.3250770568848,25.6376667022705,26.0813732147217,27.1011867523193,25.1406097412109,3065,483,30,63.5455589294434,1304,138,565,907
"Bradypus Linnaeus",-69.174505,-12.593393,25.334114074707,10.5426464080811,72.5877532958984,100.878059387207,32.0037498474121,17.4797496795654,14.5240001678467,25.994083404541,23.9329586029053,26.205249786377,23.857292175293,2224,334,61,57.1093292236328,956,195,711,232
"Bradypus Linnaeus",-79.649385,9.082726,26.3500633239746,6.527916431427,74.9344711303711,70.4511489868164,30.9064998626709,22.1949996948242,8.71150016784668,25.6896667480469,26.5694160461426,27.3395004272461,25.6042919158936,2403,369,20,62.9915351867676,1000,86,376,880
"Bradypus Linnaeus",-82.164782,9.3086,25.9524059295654,6.86185598373413,81.3095626831055,49.8877182006836,29.9876289367676,21.548454284668,8.43917465209961,26.2053260803223,25.4510307312012,26.4728527069092,25.2182121276855,2675,327,101,34.2408790588379,882,337,729,510
"Bradypus Linnaeus",-46.517139,-23.491642,18.2329158782959,9.31375026702881,58.5908622741699,229.797561645508,25.550500869751,9.6542501449585,15.8962507247925,20.8958740234375,15.3989582061768,20.9852924346924,15.3989582061768,1424,239,35,61.3098754882812,656,126,623,126
"Bradypus Linnaeus",-82.96167,9.733681,25.9273719787598,8.25971794128418,78.7308959960938,70.5952072143555,31.3790760040283,20.8880004882812,10.4910755157471,26.1288719177246,26.4993839263916,26.8792819976807,25.0963592529297,3119,343,146,25.1245822906494,960,516,627,874
"Bradypus Linnaeus",-83.491987,10.052015,25.5545425415039,8.47508335113525,78.2610397338867,74.2147216796875,31.2647495269775,20.4354991912842,10.8292503356934,25.6957492828369,26.2180423736572,26.5924167633057,24.7218742370605,3530,416,154,29.4104900360107,1088,536,641,1060
"Bradypus Linnaeus",-82.821295,9.629465,25.6547660827637,8.22520351409912,78.039192199707,73.8321990966797,31.1051483154297,20.5653114318848,10.5398368835449,24.8851852416992,26.2124671936035,26.6267395019531,24.76806640625,2977,316,144,23.7640247344971,896,505,603,819
"Bradypus Linnaeus",-39.134664,-16.360119,24.1419334411621,7.59834480285645,64.551155090332,155.242691040039,29.8875427246094,18.1164989471436,11.7710437774658,22.5286750793457,25.9297981262207,25.9297981262207,22.1664428710938,1629,179,88,21.0076465606689,499,307,307,445
"Bradypus Linnaeus",-76.663576,7.77413,26.4164066314697,7.85810422897339,92.6308288574219,25.7751407623291,30.6140003204346,22.1307506561279,8.48324966430664,26.2040004730225,26.5057506561279,26.7677917480469,26.140209197998,2767,305,81,35.7374305725098,887,294,647,851
"Bradypus Linnaeus",-76.671191,7.775218,27.3304481506348,7.83597898483276,90.901985168457,25.6031055450439,31.5555000305176,22.9352493286133,8.6202507019043,27.2626247406006,27.3877487182617,27.6743755340576,27.0642910003662,2704,326,60,46.3361892700195,944,197,596,519
"Bradypus Linnaeus",-73.73928,6.783553,27.6429691314697,10.5175199508667,92.2084121704102,30.9342250823975,33.5934982299805,22.1872501373291,11.4062480926514,27.226583480835,27.8183746337891,27.9986248016357,27.226583480835,2651,390,65,45.082218170166,984,281,324,984
"Bradypus Linnaeus",-38.158088,-12.490144,24.299072265625,7.17418766021729,67.0892333984375,133.766693115234,29.5780010223389,18.88450050354,10.6935005187988,24.1494579315186,25.2932090759277,25.6946258544922,22.5223331451416,1744,293,74,48.9530258178711,753,260,304,408
